skill_url,skill_name,skill_description,prerequisite_name
http://data.europa.eu/esco/skill/5ff0df56-48a7-4f84-937f-ba9a88182f3f,promote human rights implementation,"Promote the implementation of programs which stipulate agreements, binding or non-binding, concerning human rights in order to further improve efforts to decrease discrimination, violence, unjust imprisonment or other human rights violations. As well as to increase efforts to improve tolerance and peace, and better treatment of human rights cases.","[""crime victims' rights"", 'social justice']"
http://data.europa.eu/esco/skill/60057428-8f24-4f8e-9995-6fbade555673,monitor milled food products,Monitor milled food products to make sure they comply with production requirements and quality standards.,"['food products composition', 'milling machines', 'food homogenisation']"
http://data.europa.eu/esco/skill/60097ce1-0f58-417b-b9c2-053d96300d49,conduct evaluation of quality standards,"Evaluate the production, quality or packaging of goods in detail in order to ensure compliance with the quality standards of the producer.","['quality standards', 'database quality standards']"
http://data.europa.eu/esco/skill/603fc2c9-b1bb-4cf5-be48-e62fbcd3a12e,manage bank vault,"Monitor, verify and manage the vault’s money supply, check the stored valuables of the safe and carry out other vault formalities.",['banking activities']
http://data.europa.eu/esco/skill/604ed07c-8164-4092-bc83-3468824fde85,fill moulds,Fill up moulds with appropriate materials and ingredient mixes.,"['types of moulding', 'blow moulding']"
http://data.europa.eu/esco/skill/6052d31e-7b2e-4213-9a91-671974e57328,manage emergency situations on board ,"Control proceedings in the event of a leakage, fire, collisions, and evacuations; implement crisis management and stay calm in emergency situations.",['emergency cases']
http://data.europa.eu/esco/skill/60555243-213b-44df-ab2e-3a79639c0123,conduct specialised orthoptic tests,"Conduct specialised tests such as colour vision test, Ishihara, Farnsworth, D-15, Pseudo-isochromatic colour plates, ophthalmic photography and corneal light reflex testing, analysing the information obtained from these tests to determine the effects of general pathology on the eyes and effects of eye diseases.",['orthoptics']
http://data.europa.eu/esco/skill/6055f185-3214-491e-975a-cfcc1756fe1d,metal forming technologies,"The variety of technologies and techniques, such as forging, pressing, stamping, rolling and others, used for the forming processes of metal product manufacturing.",['chemical technologies in metal manufacture']
http://data.europa.eu/esco/skill/60571d44-dfd4-4d57-bab2-e8598cc825e5,coordinate humanitarian aid missions,"Coordinate the deployment of troops and resources to areas where humanitarian aid is required, and the operation in the area itself to ensure that the area is safe, the people have access to medical aid, shelter, and food, and that any danger and risks are removed.",['humanitarian aid actors']
http://data.europa.eu/esco/skill/60713654-adc6-4a46-a1b4-2965e641d27c,order supplies for audiology services,Order supplies and devices related to hearing aids and similar audiology-related equipment.,"['audiology', 'types of audiological equipment']"
http://data.europa.eu/esco/skill/6074be26-466d-4df7-b845-4c44157a2529,conduct fire safety inspections,"Conduct inspections in buildings and on sites to assess their fire prevention and safety equipment, evacuation strategies, and related strategies, and ensure compliance with safety regulations.",['fire safety regulations']
http://data.europa.eu/esco/skill/607e4018-3144-43c3-832a-6da339f1d1ef,operate meteorological instruments,"Operate equipment for measuring weather conditions, such as thermometers, anemometers, and rain gauges.","['meteorology', 'aviation meteorology', 'impact of meteorological phenomena on mining operations']"
http://data.europa.eu/esco/skill/607f81ad-93c3-4c62-aa8b-0f8756d90a04,apply air force procedures,Apply the procedures present in a military air force and on a specific base and being compliant with all the regulations and policies.,['air force operations']
http://data.europa.eu/esco/skill/608a5d9d-0007-4797-bd51-361e3aa51a48,paper production processes,"The different steps in the manufacturing of paper and paperboard products, such as pulp production, bleaching, and pressing.","['production processes', 'deinking processes']"
http://data.europa.eu/esco/skill/60a63e4c-f71d-48ec-8b57-c1e059370478,analyse psychological aspects of illness,"Analyse the psychological impact of illness on individuals, close ones, and caregivers and use psychological interventions to promote self-management, helping patients cope with pain or illness, improve their quality of life and mitigate the effects of disability and handicap.",['psychology']
http://data.europa.eu/esco/skill/60ac9cee-9ece-4c2c-ad16-d94a51127976,breed stock,"Breed and raise livestock such as cattle, poultry, and honeybees. Use recognised breeding practices to strive for continuous improvement in the livestock.","['animal species', 'livestock']"
http://data.europa.eu/esco/skill/60b2dd49-c677-4f47-816e-aff3b577e113,provide health education,"Provide evidence based strategies to promote healthy living, disease prevention and management.","['public health', 'health education']"
http://data.europa.eu/esco/skill/60d2cd1f-e1ab-436a-8909-24cb5366b767,check bottles for packaging,Check bottles for packaging. Apply bottle testing procedures to verify if the bottle is fit for containing food and beverage products. Follow legal or company specifications for bottling.,"['packaging functions', 'packaging processes']"
http://data.europa.eu/esco/skill/60e1eb15-5e2b-4501-bc4f-8de1929b71a4,manufacture staple yarns,"Perform the operation, monitoring and maintenance of machines and processes to manufacture staple fiber yarns.","['properties of textile materials', 'staple spinning machine technology']"
http://data.europa.eu/esco/skill/60f51172-37c0-4933-a27a-cbf55dcd7580,prepare financial statements,"Collect, entry, and prepare the set of financial records disclosing the financial position of a company at the end of a certain period or accounting year. The financial statements consisting of five parts which are the statement of financial position, the statement of comprehensive income, the statement of changes in equity (SOCE), the statement of cash flows and notes.","['financial statements', 'financial management']"
http://data.europa.eu/esco/skill/60fb1a08-82d0-4d96-a176-9ad68bf74761,teach transport technology principles,"Instruct students in the theory and practice of transport technology, with the aim of assisting them in pursuing a future career in this field, more specifically in courses such as the maintenance and repair of transport equipment, such as motor vehicles, boats, aircraft, and bicycles.",['stay up-to-date with maritime transportation technology']
http://data.europa.eu/esco/skill/60fbed03-0ce8-4bb0-9f01-af6467e954ec,assess clients' drug and alcohol addictions,Interview clients and assess their addictions in order to establish an appropriate plan for action.,['dependency on drugs']
http://data.europa.eu/esco/skill/610bc2a5-9137-43a9-9c72-b7c491798e0b,supervise pool activities,"Ensure pool bathers' activities comply with the bathing regulations: Inform bathers of pool regulations, perform rescue activities, supervise diving activities and waterslides, take action in case of harassment or trespassing, and deal with misconduct appropriately.",['swimming pool safety guidelines']
http://data.europa.eu/esco/skill/6122d586-5978-431f-8e7a-96e61fc1f3fc,wear appropriate protective gear,"Wear relevant and necessary protective gear, such as protective goggles or other eye protection, hard hats, safety gloves.","['fishing gear', 'eye protection regulations']"
http://data.europa.eu/esco/skill/613ec980-2d4c-4f56-a58b-28a343205d7b,develop radiation protection strategies,"Develop strategies for facilities and organisations which are at risk for exposure to radiation or radioactive substances, such as hospitals and nuclear facilities, for the protection of people within the premises in case of risk, as well as the minimisation of radiation exposure during working operations.",['radiation protection']
http://data.europa.eu/esco/skill/6162c776-0045-454d-a9d1-791b2eefdf6d,tend cigar stamp machine,Tend machine that prints on cigar wrapper. Fill ink well on machine or place pre-manufacture labels to be placed in the cigar.,['types of stamping press']
http://data.europa.eu/esco/skill/619f7f8b-5141-4e4d-a1fa-1d5308e656da,enforce sanitation procedures,Ensure standards of sanitation and cleanliness essential to effective control of fungi and other parasites under intensive culture conditions. Obtain uncontaminated fish and eggs by strict sanitary procedures and avoidance of carrier fish. Supervise the isolation and identification of the agent with specific immune antiserum.,['workplace sanitation']
http://data.europa.eu/esco/skill/61c55674-9c8a-4433-8c78-f0912bb79c66,promote sports organisation,"Produce promotional literature, reports and event materials, and liaise with marketing and media organisations.",['organise sporting environment']
http://data.europa.eu/esco/skill/620b7a6a-2231-4fea-b175-fd7ff16cce0a,analyse transportation costs,"Identify and analyse transportation costs, service levels and availability of equipment. Make recommendations and take preventive/corrective measures.",['cost management']
http://data.europa.eu/esco/skill/620cde7a-4d30-4dd2-bb2b-446ad5c6e8d3,apply chromate conversion coating to a metal workpiece,"Prevent steel or iron workpieces from rusting and other corrosion by applying a protective conversion coat to the metal surface using the chromate found in chromic acid as the chemical for the process of immersion bathing. Chromate conversion coatings are usually applied on everyday objects, such as tools and hardware.",['metal coating technologies']
http://data.europa.eu/esco/skill/6210f756-7d6a-4ae3-b326-b5504aae05a5,assist water-based navigation,"Ensure that up-to-date charts and nautical publications are on board of the ship. Prepare information sheets, voyage reports, passage plans, and position reports.",['compass navigation']
http://data.europa.eu/esco/skill/62381a22-cc11-434a-b140-fb706d2ff2fa,maintain extrusion machines,"Maintain, replace and install parts of the extrusion machines such as dies, rings or cutoff knives so that they are accoding to the specifications under which each type of products is to be processed.","['extrusion processes', 'dies']"
http://data.europa.eu/esco/skill/623c75fa-f9f8-460c-b199-e17480687139,meet deadlines for preparing legal cases,"Plan and adjust timings in order to prepare legal documents, collect information and evidence, and contact clients and lawyers in order to prepare the case properly.",['legal case management']
http://data.europa.eu/esco/skill/624b124f-6d1d-4d50-b775-f7c81c4f0cb5,manage chemical processes inspection,"Manage the chemical in-process inspection, making sure the inspection results are documented, the inspection procedures are well written and the checklists are updated.",['chemical processes']
http://data.europa.eu/esco/skill/62736ac3-37f1-428a-8a14-1788f106a3fc,review criminal acts,"Analyse illegal acts committed by individuals in order to uncover a pattern of action, motive, and demographics.",['criminal law']
http://data.europa.eu/esco/skill/62879c0f-03aa-478b-ba35-c0180f86b083,use textile finishing machine technologies,Use textile finishing machine technologies that enable the coating or laminating of fabrics.,"['types of laminators', 'leather finishing technologies', 'textile technologies', 'textile finishing technology']"
http://data.europa.eu/esco/skill/62d227f1-3765-42f9-ab47-aaf8f7b423e8,monitor wildlife,Conduct fieldwork to observe wildlife.,"['wildlife', 'wildlife projects']"
http://data.europa.eu/esco/skill/62e109fe-b619-460a-9f77-4396a6118fcf,place temporary road signage,"Place temporary traffic signs, lights and barriers to alert road users of activities on the road.",['road signage standards']
http://data.europa.eu/esco/skill/62f058fc-dfe4-4e77-ab11-031f0d7ca564,prepare wall for wallpaper,"Make sure the wall is prepared for papering. Remove any dirt, grease, or debris. Make sure the wall is smooth and dry. Coat plaster or other porous material with a sealer to make sure the wallpaper paste is not absorbed.",['types of wallpaper']
http://data.europa.eu/esco/skill/62fe2ec2-3a70-48cc-b806-ebfdb89d6c33,operate railway warning systems,"Operate and maintain grade crossing warning systems, signals and railroad signal equipment such as hot box detectors and interlocks.",['hot wheel detection system']
http://data.europa.eu/esco/skill/63359272-1303-41d5-a437-f4522f5abcc2,manage warehouse organisation,Manage organisation and design layout of warehouse and warehouse staff. Take actions to ensure maximum safety and risk prevention.,['warehouse operations']
http://data.europa.eu/esco/skill/6338e1e5-1cce-47ab-9e55-8914d8adc2f0,manage the use of additives in food manufacturing,Managing the use of additives or preservatives for food.,"['food colorants', 'food flavourings', 'processes of foods and beverages manufacturing']"
http://data.europa.eu/esco/skill/63395522-32f0-46c4-851d-69c2d3800a8a,prevent damage to utility infrastructure,Consult utility companies or plans on the location of any utility infrastructure that may interfere with a project or be damaged by it. Take the necessary steps to avoid damage.,"['causes of damage to paved surfaces in airports', 'rail infrastructure']"
http://data.europa.eu/esco/skill/637ccf57-0567-471e-84b0-f5bace60340b,maintain sanding machines,"Clean and oil the machines used for smoothing surfaces, check for signs of corrosion, replace defective parts, and perform minor repairs to ensure good functioning.",['sanding techniques']
http://data.europa.eu/esco/skill/6388c1da-c906-4a5b-8a88-15ca458dfdee,monitor well operations,Monitor the daily progress of well activities.,['well testing operations']
http://data.europa.eu/esco/skill/63d21263-059d-4533-81d0-8159e6a87823,evaluate the psychological impact of speech problems,"Evaluate how speech problems affect patients psychologically in their educational, professional or social environment.","['health psychology', 'evaluation of psychological performance', 'psychology']"
http://data.europa.eu/esco/skill/63d22ad4-b8f9-4910-862f-febfdc2e7f5b,apply horticultural standards and practices,"Establishes and maintains high horticultural standards and practices; providing direction, training and motivation for the horticultural staff, interns and volunteers.",['horticultural design']
http://data.europa.eu/esco/skill/63dd281f-f980-4c0f-b0fc-eb13a679ae90,remove snow,"Perform snow ploughing and snow removal from roads, driveways, and sidewalks.",['snow removal safety hazards']
http://data.europa.eu/esco/skill/63e21f22-0aa9-4337-87e4-46e8008f1524,adapt to new design materials,"Without neglecting more traditional techniques and materials, monitor materials innovation such as new resin, plastic, paints, metals, etc. Develop ability to use them and include them in design projects.",['materials for interior design']
http://data.europa.eu/esco/skill/63eee3cc-9864-485e-bb95-5daa145d0c78,educate on hazardous waste,"Educate the public or specific organisations on the importance of correct handling of hazardous waste in order to promote public safety, ensure compliance with legislation, and raise awareness of the different types of hazardous waste and their threats to public health and safety as well as the environment.","['hazardous waste treatment', 'hazardous waste types']"
http://data.europa.eu/esco/skill/63f73b81-8a9c-4331-a713-c9beb57dfbcf,prepare fishing equipment,Dispose fishing gear and ship's deck for successful extraction activities. Coordinate the crew in this operation.,['fishing gear']
http://data.europa.eu/esco/skill/64203dfa-05f8-410c-a86f-8481dbb1f83d,plan logging operations,"Plan logging operations, such as the felling or bucking of trees or yarding, grading, sorting, loading or transporting logs.",['logging']
http://data.europa.eu/esco/skill/6433cb12-4a41-4660-8d73-8b33b3c9515c,develop outreach training plans,"Develop training plans for outreach and visitor service assistants, guides and volunteers.",['train planning']
http://data.europa.eu/esco/skill/6457122e-5eed-4817-9f67-c3edb607fef6,evaluate advertising campaign,Assess the performance of the advertising campaign after implementation and conclusion. Check if objectives were met and if the campaign was successful.,['advertising techniques']
http://data.europa.eu/esco/skill/646d871b-4503-4dc8-a076-06d7085e4cde,promote human rights,"Promote and respect human rights and diversity in light of the physical, psychological, spiritual and social needs of autonomous individuals, taking into account their opinions, beliefs and values, and the international and national codes of ethics, as well as the ethical implications of healthcare provision, ensuring their right to privacy and honouring for the confidentiality of healthcare information.","['international human rights law', 'information confidentiality', 'social justice']"
http://data.europa.eu/esco/skill/64852ade-6ae1-4760-ba4a-976bf07ca255,manage disaster recovery plans,"Prepare, test and execute, when necessary, a plan of action to retrieve or compensate lost information system data.","['ICT recovery techniques', 'lead disaster recovery exercises']"
http://data.europa.eu/esco/skill/64992101-9b9f-4895-8a62-782f7971cf8a,seal flooring,"Use a suitable sealer to seal a floor, preventing damage from fluids and other spills.",['types of heat sealing']
http://data.europa.eu/esco/skill/649cab01-fa5e-4721-bf63-76dccc34f3f6,advise on hazards of heating systems,"Provide information and advice to clients on the type of potential dangers they face, such as suffocation, CO-poisoning or fire, in cases where the fireplaces or chimneys are not swept for a long period of time.",['domestic heating systems']
http://data.europa.eu/esco/skill/64a84114-60d6-4f6b-8691-865cdf9b97d1,clean horse's legs,Wash and brush the legs of a horse. Keep an antifungal treatment cream or spray on hand to take care of infections as soon as they arise. ,['horse anatomy']
http://data.europa.eu/esco/skill/64c074bf-1d14-4520-b561-e2fa05b7681c,study court hearings,Read and interpret court hearings in order to format and process the outcome information of these events.,['court procedures']
http://data.europa.eu/esco/skill/64c813d6-f73a-4f55-8154-8fef4ef54ec7,inform customers of activity changes,"Brief customers about changes, delays or cancellations of planned activities.",['cancellation policies of service providers']
http://data.europa.eu/esco/skill/64db87c7-2360-4e20-88d3-d222402e477c,write database documentation,Develop documentation containing information about the database that is relevant to end users.,['database']
http://data.europa.eu/esco/skill/64dcc49f-8dc1-4da6-8204-3882643b00a4,place bets,Place bets for sports and racing activities.,"['parimutuel betting', 'legal standards in gambling', 'gambling games']"
http://data.europa.eu/esco/skill/64e09849-a7db-4d6b-a932-66264420eb97,apply social media marketing,"Employ website traffic of social media such as Facebook and Twitter to generate attention and participation of existing and potential customers through discussion forums, web logs, microblogging and social communities for gaining a quick overview or insight into topics and opinions in the social web and handle inbound leads or inquiries.","['digital marketing techniques', 'social media marketing techniques', 'social media management']"
http://data.europa.eu/esco/skill/64f2c90c-4144-418e-82c6-3150e03d29a3,assess customers,"Evaluate customers’ personal circumstances, needs and preferences.",['assessment processes']
http://data.europa.eu/esco/skill/651675ef-d203-4ba9-bde0-c4fb8a2f3ef3,read technical datasheet,"Read and understand the technical specifications describing the characteristics and functionality mode of a product, component or machine, usually provided by the manufacturer.",['technical terminology']
http://data.europa.eu/esco/skill/65227f84-5d33-44a4-ad4b-1e8571b415c0,ensure gambling operational standards,Ensure full compliance within requirements of gambling legislation and regulation. Examples are the implementation of security control procedures and the compilation of performance reports. ,['emission standards']
http://data.europa.eu/esco/skill/652b3110-1659-4b7d-bae9-ddb0e5e1f139,manipulate glass,"Manipulate the properties, shape and size of glass.",['glass tempering']
http://data.europa.eu/esco/skill/6532ef3b-1685-4de7-a858-d31fdaa435ca,calibrate precision instrument,Examine the precision instruments and assess whether the instrument meets the quality standards and production specifications. Correct and adjust the reliability by measuring output and comparing results with the data of a reference device or a set of standardised results.,"['precision engineering', 'precision mechanics', 'precision measuring instruments']"
http://data.europa.eu/esco/skill/6556cbf1-d5c0-4f53-89a9-8707066069a6,evaluate budgets,"Read budget plans, analyse the expenditures and incomes planned during certain period, and provide judgement on their abidance to the general plans of the company or organism.",['budgetary principles']
http://data.europa.eu/esco/skill/6561c8e7-3851-4878-bcf4-d2ffd63d835e,use repair manuals,"Apply the information, such as periodic maintenance charts, step by step repair instructions, troubleshooting information and overhaul procedures to perform routine maintenance and repairs.","['maintenance operations', 'interpret mechanical mine machinery manuals']"
http://data.europa.eu/esco/skill/656b2dab-4ace-4afa-bad4-d9ddef577e2b,promote organisational communication,Promote and nurture the efficient spread of plans and business information throughout the organisation by strengthening the channels of communication at its disposal.,['communication']
http://data.europa.eu/esco/skill/65715f7a-c791-416b-b88a-2933a1c81647,recruit personnel,Carry out assessment and recruitment of personnel for the production.,['personnel management']
http://data.europa.eu/esco/skill/657b4b35-7d90-4f91-be1e-be69a61e7adb,support individuals on nutrition changes,Encourage and support individuals in their strive to keep realistic nutritional goals and practices in their day to day diet.,['nutrition']
http://data.europa.eu/esco/skill/65825c90-dd02-4533-8192-9195c18e1676,test pharmaceutical process,Test the systems used to manufacture pharmaceuticals measuring and analysing the processes to ensure that the products are produced according to specifications.,['mechanical engineering']
http://data.europa.eu/esco/skill/658b6ea0-79f5-451d-a037-7593a4416c85,develop material testing procedures,"Develop testing protocols in collaboration with engineers and scientists to enable a variety of analyses such as environmental, chemical, physical, thermal, structural, resistance or surface analyses on a wide range of materials such as metals, ceramics or plastics.",['test procedures']
http://data.europa.eu/esco/skill/658f03fa-533b-40f3-bb1b-2c3d0631e1fa,differentiate honey depending on the origin,"Differentiate types of honey depending on the origin, such as honeydew honey, blossom honey, monofloral honey, and polyfloral honey.","['honey varieties', 'honey constituents']"
http://data.europa.eu/esco/skill/65b32af2-3665-49a4-8eec-d3b2138ec09b,identify wood warp,"Identify wood that has changed shape due to stresses, wear or incorrect installation. Recognise the different types of warp, like bow, twist, crook and cup. Identify possible causes and solutions to wood warp.",['types of wood']
http://data.europa.eu/esco/skill/65bfc98f-19d4-4b1d-aa17-037fc6500ae6,use of specialised instruments in otorhinolaryngology,"Correctly and efficiently use the appropriate instruments for otorhinolaryngologic procedures, such as laryngeal mirrors, the flexible laryngoscope, the nasal speculum, the otoscope with pneumotoscopy, the tongue depressor, the head light and the microscope.","['otorhinolaryngologic conditions', 'otorhinolaryngology']"
http://data.europa.eu/esco/skill/65c4ee04-319d-417c-8f45-8594408d0d24,monitor surveillance equipment,Monitor the operation of equipment used in surveillance and gathering of intelligence to ensure it functions properly and to gather the surveillance information detected by it.,"['surveillance radars', 'surveillance methods']"
http://data.europa.eu/esco/skill/65d24802-8eb0-4558-80c5-1838395273c7,supervise religious organisations,"Supervise the operations of religious organisations such as parishes, congregations, churches, mosques, and other religious organisations and institutions to ensure that the operation is compliant with the regulations of the overarching religious system.",['religious studies']
http://data.europa.eu/esco/skill/65e0031d-0517-4edb-b2b4-d7b0493945b5,position drills,Place drills in correct position; set depths and angles.,['types of drill press oils']
http://data.europa.eu/esco/skill/65f22caf-db75-4f3d-950a-ddd31b41fe1a,use moulding techniques,"Use moulding techniques, such as rotational moulding, injection moulding, blow moulding, compression moulding, extrusion moulding and thermo-forming to shape liquid raw materials, such as plastic, ceramic, glass and metal. ",['types of moulding']
http://data.europa.eu/esco/skill/65f375e1-6724-4539-8f8d-b35f4ba11af0,document survey operations,"Complete and file all required administrative, operational and technical documents related to a survey operation.","['surveying', 'survey techniques', 'surveying methods']"
http://data.europa.eu/esco/skill/65f3bfc6-bdfe-41c2-8c41-520aea8dd2ee,prepare animal therapy equipment,"Ensure that animal therapy equipment is assembled and prepared for use, including personal protective equipment.'",['animal therapy']
http://data.europa.eu/esco/skill/66350577-bad7-4960-9470-a26563e85993,tend filing machine,"Tend a filing machine designed to smoothen a metal, wood or plastic surface and remove rough edges by applying filing, abrasive machine processes, monitor and operate it according to regulations.","['filing machine parts', 'abrasive machining processes']"
http://data.europa.eu/esco/skill/66466b34-2353-4589-a697-8154f5d9aef8,extract juices,Obtain juice from fruits or vegetables either manually or by using equipment.,['fruit and vegetables maceration']
http://data.europa.eu/esco/skill/66c88f8d-b73e-4f9d-8cf3-15d9c68b5384,identify risks in aquaculture facilities,Identify the hazards and evaluate the risks to health and safety in aquaculture facilities.,['fighting fires at aquaculture facilities']
http://data.europa.eu/esco/skill/66d47084-9437-48b2-819b-c4c8214ed650,interview people,Interview people in a range of different circumstances.,['interview techniques']
http://data.europa.eu/esco/skill/66dbdb89-74ca-45b7-b8af-2479fc0e22c0,manage animal welfare,"Plan, manage and evaluate the application of the five universally recognised animal welfare needs as appropriate to species, situation and own occupation.","['signs of animal illness', 'animal welfare legislation', 'animal welfare']"
http://data.europa.eu/esco/skill/66f83eaa-b9ae-471c-ad86-6b9229719e4a,analyse foreign affairs policies,Analyse the existing policies for the handling of foreign affairs within a government or public organisation in order to evaluate them and search for improvements.,"['foreign affairs policy development', 'foreign affairs']"
http://data.europa.eu/esco/skill/66f8d657-ce46-4a8c-a3f5-60ff7fb6ba35,conduct psychological assessement,"Assess patient`s behaviour and needs via observation and tailored interviews, administering and interpreting psychometric and idiosyncratic assessments.",['psychology']
http://data.europa.eu/esco/skill/66fb6368-a67e-4676-8362-3969d4784fad,perform surgical procedures on animals,"Apply operative manual and instrument specific techniques on an animal with the intention of modifying physiological status, and/or restoring normal organ or tissue function or structure.",['animal recovery procedures']
http://data.europa.eu/esco/skill/670c79e9-aa33-41ae-9858-573ade0adb89,interview focus groups,"Interview a group of people about their perceptions, opinions, principles, beliefs, and attitudes towards a concept, system, product or idea in an interactive group setting where the participants can talk freely amongst themselves.",['peer group methods']
http://data.europa.eu/esco/skill/6717f75b-1c16-4e5f-80c2-b7c02280f87f,select materials for orthodontic appliances,"Determine the appropriate materials for removable or permanent orthodontic appliances, paying attention to design and function as specified by prescription.",['orthodontics']
http://data.europa.eu/esco/skill/6766e2e3-425b-4c6b-963d-82f9b2846e21,manage licensee portofolio,"Handle data and files for all licensees that use the products, trademarks or services of a company under a licensing agreement.",['trademarks']
http://data.europa.eu/esco/skill/6768f208-f11e-4a07-8644-c59d5e035b76,perform minor repairs to buildings' systems,"Make minor repairs and adjustment to the heating, cooling or plumbing system or other electrical systems.",['energy performance of buildings']
http://data.europa.eu/esco/skill/6777c396-89fd-4e49-b53d-5ec46c449313,forecast timber production,Monitor and forecast timber production in order to identify future trends and actions in production.,['timber products']
http://data.europa.eu/esco/skill/679e221d-4e86-49af-8e91-ae8c6fe8e5ae,approve advertising campaign,"Check all advertising material such as leaflets, websites, television commercials and newspaper ads to make sure they comply with the advertising strategy and customer requirements. Approve the way of distribution.","['outdoor advertising', 'advertising techniques']"
http://data.europa.eu/esco/skill/67a3e449-9bc7-4d55-bb6e-46f3c1918328,mould vinyl records,"Mould vinyl records by placing plastic compounds into the press mould, starting the press cycle under which it forms a record. Place the record onto the edge trimmer, rotating the record against circular blades to trim flash the record edge.",['vinyl records']
http://data.europa.eu/esco/skill/67b169f0-8468-4cb7-a5ae-f227fe25f13e,arrange furniture,"Move and set up pieces of furniture, such as chairs and tables, in order to prepare seminars and meetings or restore the initial appearance of a room or building after an event or meeting.",['manufacturing of furniture']
http://data.europa.eu/esco/skill/67ba7f39-1ebc-4d71-ba11-5804a1712ff3,analyse samples of food and beverages,Examine if food or beverages are safe for human consumption. Verify the right levels of key ingredients and the correctness of the label declarations and the levels of nutrients present. Ensure samples of food and beverages comply to specific standards or procedures.,"['risks associated to physical, chemical, biological hazards in food and beverages', 'food and beverage industry', 'processes of foods and beverages manufacturing']"
http://data.europa.eu/esco/skill/67d37d22-a013-4d79-9185-2f97820917d6,analyse blood samples,"Analyse blood samples using computer-aided and manual techniques, looking for white or red blood cell abnormalities and other risk factors.",['blood transfusion']
http://data.europa.eu/esco/skill/67e0bffe-9045-44e6-b4dc-cd00db6c5339,inspect binding work,"Check stitched, collated, bound, and unbound paper to ascertain that pages are bound in numerical or folio order according to the sample copy. Follow up consequences of possible defects such as imperfect bindings, ink spots, torn, loose or uneven pages, and loose or uncut threads.",['binding technologies']
http://data.europa.eu/esco/skill/67f21527-ca9d-4c76-8571-3cf74e3ce979,create media plan,"Determine how, where and when advertisments will be distributed in various media. Decide on consumer target group, area and marketing objectives in order to choose the media platform for advertising.",['media planning']
http://data.europa.eu/esco/skill/680f271f-4a7e-410a-aaaf-4f42c8f48251,administer ingredients in food production,Ingredients to be added and the required amounts according to the recipe and the way those ingredients are to be administered.,"['bakery ingredients', 'animal food products', 'food product ingredients', 'functional properties of foods', 'food homogenisation']"
http://data.europa.eu/esco/skill/68117f21-c66a-4769-87b0-586fe17f9ab5,measure paper sheets,"Use a ruler to measure and accommodate the size and sequence of paper sheets to be used. Position, adjust, and secure the paper inside the measure guides in a specified position.","['types of paper', 'sizes of paper']"
http://data.europa.eu/esco/skill/6823f965-fcf8-4728-a0f6-18344c5b41c1,organise facility activities,Design and promote activities to meet customer demand and generate revenue.,['facilities management in the organisation']
http://data.europa.eu/esco/skill/6833e58b-eceb-4599-9375-1b7e6ec64087,ensure information security,"Ensure that the information gathered during surveillance or investigations remains in the hands of those authorised to receive and use it, and does not fall into enemy or otherwise non-authorised individuals' hands.","['information security strategy', 'ICT security standards', 'ICT security legislation']"
http://data.europa.eu/esco/skill/6836eb37-218f-4bf6-83b8-9e1a4cf590d5,set commercial strategies in vehicle showroom,"Elaborate plans to increase sales of new or used cars in a local distribution of vehicles. 
 
 ",['sales strategies']
http://data.europa.eu/esco/skill/683bc3e3-6ec1-4ad2-8d62-d0ac1fabbe76,use analytics for commercial purposes,"Understand, extract and make use of patterns found in data. Use analytics to describe consistent happenings in observed samples in order to apply them to commercial plans, strategies, and corporate quests.","['web analytics', 'unstructured data']"
http://data.europa.eu/esco/skill/684927a3-1d71-4b87-abb4-db204bb87086,film music techniques,The techniques and forms of film music and its desired effects or moods.,['musical theory']
http://data.europa.eu/esco/skill/684a597e-0d82-4f98-92f1-1e5888043764,contribute to the rehabilitation process,"Contribute to the rehabilitation process to enhance activity, functioning and participation using a person-centered and evidence-based approach.",['rehabilitation']
http://data.europa.eu/esco/skill/687010cd-3f09-45c1-b6f8-0b860c129699,oversee promotional sales prices,Ensure that sale prices and promotions are passed through the register as they should.,['sales promotion techniques']
http://data.europa.eu/esco/skill/6882a311-b19e-438b-9cff-7eb8930d9e42,boil water,Boils water in large quantities to perform procedures of manufacturing to food products (e.g. almond blanching).,['water policies']
http://data.europa.eu/esco/skill/68ad2716-36f4-4445-a437-ebfce0e23430,draw up marketing and sales plan,"Write a a viable plan where the position of a business is described within a specific market and the marketing strategy for the following years is layed down. It should include knowledge of local, national and international markets, trade regulations and export requirements and sale or export duties and taxes. ",['market entry planning']
http://data.europa.eu/esco/skill/68b51538-b056-4cb3-bb15-ab8c3e576cc9,follow up accounts receivables,Revise the accounts receivables section in the financial statements in order to breakdown the financial rights that the company has over other entities. Take actions in order to close the accounts and collect the money.,['accounting']
http://data.europa.eu/esco/skill/68b6ef08-d823-489d-a95c-752ae6f6e6a7,read standard blueprints,"Read and comprehend standard blueprints, machine, and process drawings.",['blueprints']
http://data.europa.eu/esco/skill/68bb49f4-59b7-489e-8903-4aea01fb5fc3,operate boiler,"Operate sealed vessels which contain fluids which are heated or vaporised, not always up to boiling, for heating or power generation, such as in utilities. Ensure safe procedures by monitoring the blower auxiliary equipment closely during operations, and identifying faults and risks.",['manufacturing of heating equipment']
http://data.europa.eu/esco/skill/68defa68-cb54-4d99-89ac-af6bfd71946b,examine crime scenes,"Examine crime scenes upon arrival to ensure they are not tampered and perform the initial assessments and analyses of what may have occurred, as well as examining the nature of the evidence present.",['crime scene preservation']
